Auctioner,Location,Date,Year,Make,Model,Engine,HP,Transmisson,Ratio,Mileage,Repairs Cost,Transport Costs,Target Price,max bidding price,Sold For,Details,
Taylor&Martin,"LAS VEGAS, NV",12/18/2025,2021,FREIGHTLINER,Cascadia126,Detroit DD15,505,,3.08,"483,000",,"$4,000.00",$0.00,,,"2021 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 483,000 Approximate Miles, ECM Reads 483,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, 40,000 Lb. Full Locking Rear Ends, 3.08 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Hydraulic Wetline Kit, P.T.O., Air Slide 5th, 243 Inch Wheel Base, Disc Brakes, 11R22.5 Aluminum Disc Wheels. CONTACT: BJ Reynolds - 402-880-2461",
Richie Bros,"Perris, CA",12/18/2025,2023,Freightliner,Cascadia 126,DetroitDD15,505,Automated,,"424,381",,"$4,000.00",$0.00,,"$55,000.00","Detroit DD15 505 hp Engine, 2022 US EPA Label, 9007 Engine hrs, Detroit DT12-1750-OH1 12-Speed Automated Transmission, 13300 lb Front Axle, 40000 lb Rears, 53300 lb GVWR, Engine Brake, 72 in High Rise Sleeper Cab, Bunk Beds, 237 in Wheelbase, Air Suspension, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Perris, CA",12/18/2025,2022,Freightliner,Cascadia 126,DetroitDD15,505,Automated,,"397,808",,"$4,000.00",$0.00,,"$51,000.00","Detroit DD15 505 hp Engine, 2021 US EPA Label, 10099 Engine hrs, Detroit DT12-1750-OH 12-Speed Automated Transmission, 13300 lb Front Axle, 40000 lb Rears, 53300 lb GVWR, Engine Brake, 72 in High Rise Sleeper Cab, Auxiliary Power Unit, 233 in Wheelbase, Air Suspension, Aluminum Front Wheels, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Perris, CA",12/18/2025,2022,Freightliner,Cascadia 126,DetroitDD15,505,Automated,,"441,046",,"$4,000.00",$0.00,,"$42,000.00","Located in Lane 1 Spot 28, Detroit DD15 6 Cylinder 14.8 L Diesel 505 hp Engine, 2021 US EPA Label, Requires Diesel Exhaust Fluid, 15438 Engine hrs, Engine Brake, Detroit DT12-1750-OH Automated Transmission, 13300 lb Front Axle, 40000 lb Rears, Detroit DA-RT-40.0-4 Drive Axles, 2.85:1 Axle Ratio, 53300 lb GVWR, 72 in High Rise Sleeper Cab, Bunk Beds, Aluminum Wheels, 295/75R22.5, Airliner Suspension, 233 in Wheelbase, Air Sliding 5th Wheel",
Richie Bros,"Perris, CA",12/18/2025,2022,Freightliner,Cascadia 126,DetroitDD15,505,Automated,2.85,"473,924",,"$4,000.00",$0.00,,"$51,000.00","Located in Lane 1 Spot 47, Detroit DD15 505 hp Engine, 2021 US EPA Label, 13358 Engine hrs, Detroit DT12-1750-OH 12-Speed Automated Transmission, 13300 lb Front Axle, 40000 lb Rears, 53300 lb GVWR, Engine Brake, 72 in High Rise Sleeper Cab, Bunk Beds, 233 in Wheelbase, Air Suspension, Aluminum Wheels, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Perris, CA",12/18/2025,2022,Freightliner,Cascadia 126,,,Automated,,"478,474",,"$4,000.00","$36,750.00","$35,000.00","$48,000.00","Located in Lane 2 Spot 33, 2021 US EPA Label, 15537 Engine hrs, Detroit DT12-1750-OH 12-Speed Automated Transmission, 13300 lb Front Axle, 40000 lb Rears, 53300 lb GVWR, 72 in High Rise Sleeper Cab, Bunk Beds, 233 in Wheelbase, Air Suspension, Aluminum Wheels, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Perris, CA",12/18/2025,2022,Freightliner,Cascadia 126,,,,,"460,101",,"$4,000.00",$0.00,,"$51,000.00","Detroit DD15 Engine, 10547 Engine hrs, 13300 lb Front Axle, 40000 lb Rears, 53300 lb GVWR, Engine Brake, 72 in High Rise Sleeper Cab, Bunk Beds, 228 in Wheelbase, Air Suspension, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Perris, CA",12/18/2025,2021,Freightliner,Cascadia 126,DetroitDD15,505,Automated,,"459,648",,"$4,000.00","$33,600.00","$32,000.00","$49,000.00","Detroit DD15 505 hp Engine, 2020 US EPA Label, Detroit Automated Transmission, 13300 lb Front Axle, 40000 lb Rears, 53300 lb GVWR, Engine Brake, 70 in High Rise Sleeper Cab, Bunk Beds, 229 in Wheelbase, Air Suspension, Aluminum Wheels, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Perris, CA",12/18/2025,2023,Volvo,VNL860,VolvoD13,500,Automated,,"229,193",,"$4,000.00","$68,250.00","$65,000.00","$97,000.00","Volvo D13 6 Cylinder 12.8 L 500 hp Engine, 2022 US EPA Label, Requires Diesel Exhaust Fluid, 8633 Engine hrs, Engine Brake, Volvo ATO2612F Automated Transmission, 13200 lb Front Axle, 50678 lb GVWR, Air Ride Cab, 70 in High Rise Sleeper Cab, Bunk Beds, Aluminum Wheels, 295/75R22.5, Air Ride Suspension, 236 in Wheelbase, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Perris, CA",12/18/2025,2023,Volvo,VNL860,VolvoD13N,455,Automated,,"437,978",,"$4,000.00","$42,000.00","$40,000.00","$47,000.00","Located in Lane 1 Spot 8, Volvo D13N 455 hp Engine, 2022 US EPA Label, 11959 Engine hrs, Volvo ATO2612F 12-Speed Automated Transmission, 13200 lb Front Axle, 38000 lb Rears, 51200 lb GVWR, Engine Brake, 70 in High Rise Sleeper Cab, 228 in Wheelbase, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Tulare, CA",12/18/2025,2022,Volvo,VNL,VolvoD13N,455,Automated,,"431,262",,"$4,000.00","$39,900.00","$38,000.00","$46,000.00","Volvo D13N-455 455 hp Engine, 2021 US EPA Label, Volvo ATO2612F 12-Speed Automated Transmission, 12350 lb Front Axle, 40000 lb Rears, 50350 lb GVWR, Engine Brake, 70 in High Rise Sleeper Cab, Bunk Beds, Bunk Heater, 231 in Wheelbase, Air Suspension, Aluminum Wheels, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Taylor&Martin,"KANSAS CITY, KS",01/08/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"305,000",1.75,6.5% Buyer's Premium on this Unit.,"$60,000.00","$55,800.00","$58,000.00","2023 VOLVO VNL 760 Conventional, 305,000 Approximate Miles, ECM Reads 305,000 Miles, Volvo D13TC Engine, 405 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 218 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. LOCATED IN KANSAS CITY, KS AND SELLING DURING SOUTH SIOUX CITY, NE. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"KANSAS CITY, KS",01/08/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"387,000",1.85,6.5% Buyer's Premium on this Unit.,"$55,000.00","$51,150.00","$59,000.00","2023 VOLVO VNL 760 Conventional, 387,000 Approximate Miles, ECM Reads 387,000 Miles, Volvo D13TC Engine, 405 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 218 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. LOCATED IN KANSAS CITY, KS AND SELLING DURING SOUTH SIOUX CITY, NE. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"SOUTH HOLLAND, IL",01/08/2026,2023,FREIGHTLINER,Cascadia126,Detroit DD15,425,Automatic,2.64,"110,000",2.00,6.5% Buyer's Premium on this Unit.,"$70,000.00","$65,100.00","$92,000.00","2023 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, 110,000 Approximate Miles, ECM Not Verified, Detroit DD15 Engine, 425 H.P., DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 231 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. LOCATED IN SOUTH HOLLAND, IL AND SELLING DURING SOUTH SIOUX CITY, NE. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"SOUTH HOLLAND, IL",01/08/2026,2023,VOLVO,VNL 760,Volvo D13,405,Automatic,2.64,"325,000",2.00,6.5% Buyer's Premium on this Unit.,"$57,000.00","$53,010.00","$66,000.00","2023 VOLVO VNL 760 Conventional, 325,000 Approximate Miles, ECM Not Verified, Volvo D13 Engine, 405 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 218 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. LOCATED IN SOUTH HOLLAND, IL AND SELLING DURING SOUTH SIOUX CITY, NE. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"SOUTH SIOUX CITY, NE",01/08/2026,2024,VOLVO,VNL 860,Volvo D13,455,Automatic,2.64,"295,000",2.25,6.5% Buyer's Premium on this Unit.,"$80,000.00","$74,400.00","$89,000.00","2024 VOLVO VNL 860 Conventional, Upper Bunk, Volvo D13 Engine, 455 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Deer Guard, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Climate Control System, Air Slide 5th, 228 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Cole Conrad - 402-719-8650",
Taylor&Martin,"SOUTH SIOUX CITY, NE",01/08/2026,2023,FREIGHTLINER,Cascadia126,Detroit DD15,455,Automatic,2.15,"338,000",2.75,6.5% Buyer's Premium on this Unit.,"$65,000.00","$60,450.00","$65,500.00","2023 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, Detroit DD15 Engine, 455 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.15 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Stainless Steel Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 227 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: David Meyer - 402-981-4546",
Taylor&Martin,"SOUTH SIOUX CITY, NE",01/08/2026,2023,VOLVO,VNL 860,Volvo D13,455,Automatic,2.47,"300,000",2.50,6.5% Buyer's Premium on this Unit.,"$72,000.00","$66,960.00","$74,000.00","2023 VOLVO VNL 860 Conventional, Upper Bunk, Volvo D13 Engine, 455 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.47 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Deer Guard, Dual Aluminum Fuel Tanks, Single Chrome Stack, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Climate Control System, Air Slide 5th, 228 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Cole Conrad - 402-719-8650",
Taylor&Martin,"HAMPTON, GA",01/15/2026,2022,VOLVO,VNL 760,Volvo D13,455,Automatic,3.08,"481,000",,6.5% Buyer's Premium on this Unit.,,$0.00,"$41,500.00","2022 VOLVO VNL 760 Conventional, Upper Bunk, 481,000 Approximate Miles, ECM Reads 481,000 Miles, Volvo D13 Engine, 455 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 3.08 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Custom Interior, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Air Slide 5th, 229 Inch Wheel Base, Disc Brakes, 11R22.5 Disc Wheels. LOCATED IN HAMPTON, GA AND SELLING DURING SALISBURY, NC. CONTACT: BJ Reynolds - 402-880-2461",
Taylor&Martin,"HAMPTON, GA",01/15/2026,2021,VOLVO,VNL 760,Volvo D13,455,Automatic,3.08,"498,000",,6.5% Buyer's Premium on this Unit.,,$0.00,"$39,000.00","2021 VOLVO VNL 760 Conventional, Upper Bunk, 498,000 Approximate Miles, ECM Not Verified, Volvo D13 Engine, 455 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 3.08 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Deer Guard, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Custom Interior, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 229 Inch Wheel Base, Disc Brakes, 11R22.5 Aluminum Disc Wheels. LOCATED IN HAMPTON, GA AND SELLING DURING SALISBURY, NC. CONTACT: BJ Reynolds - 402-880-2461",
Taylor&Martin,"KERSEY, CO",01/22/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.85,"450,000",,"$2,000.00","$38,000.00","$35,340.00","$47,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 450,000 Approximate Miles, ECM Reads 450,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.85 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 229 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Greg Burns - 402-681-7239",
Taylor&Martin,"KERSEY, CO",01/22/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.85,"475,000",1.75,"$2,000.00","$35,000.00","$32,550.00","$41,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 475,000 Approximate Miles, ECM Reads 475,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.85 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 229 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Greg Burns - 402-681-7239",
Taylor&Martin,"TUNICA, MS",01/22/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"233,000",1.75,"$2,000.00","$70,000.00","$65,450.00","$71,000.00","2023 VOLVO VNL 760 Conventional, 233,000 Approximate Miles, ECM Reads 233,000 Miles, Volvo D13TC Engine, 405 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 218 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"COMMERCE CITY, CO",01/22/2026,2023,FREIGHTLINER,Cascadia126,Detroit DD15,425,Automatic,2.64,"289,000",2.00,"$2,000.00","$55,000.00","$51,425.00","$72,000.00","2023 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, 289,000 Approximate Miles, ECM Reads 289,000 Miles, Detroit DD15 Engine, 425 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 231 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. LOCATED IN COMMERCE CITY, CO AND SELLING DURING KERSEY, CO. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"COMMERCE CITY, CO",01/22/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"323,000",2.25,"$2,000.00","$65,000.00","$60,775.00","$64,500.00","2023 VOLVO VNL 760 Conventional, 323,000 Approximate Miles, ECM Reads 323,000 Miles, Volvo D13TC Engine, 405 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Deer Guard, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 218 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. LOCATED IN COMMERCE CITY, CO AND SELLING DURING KERSEY, CO. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"COMMERCE CITY, CO",01/22/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"352,000",0.5(missing ECM),"$2,000.00","$40,000.00","$37,200.00","$40,500.00","2023 VOLVO VNL 760 Conventional, 352,000 Approximate Miles, ECM Not Verified, Volvo D13TC Engine, 405 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 219 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. LOCATED IN COMMERCE CITY, CO AND SELLING DURING KERSEY, CO. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"COMMERCE CITY, CO",01/22/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"218,000",0.50,"$2,000.00","$50,000.00","$46,500.00","$52,500.00","2023 VOLVO VNL 760 Conventional, Wrecked, 218,000 Approximate Miles, ECM Reads 218,000 Miles, Volvo D13TC Engine, 405 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 218 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. LOCATED IN COMMERCE CITY, CO AND SELLING DURING KERSEY, CO. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"COMMERCE CITY, CO",01/22/2026,2023,FREIGHTLINER,Cascadia126,Detroit DD15,425,Automatic,2.64,"261,000",2.00,"$2,000.00","$56,000.00","$52,080.00","$72,000.00","2023 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, 261,000 Approximate Miles, ECM Reads 261,000 Miles, Detroit DD15 Engine, 425 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 231 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. LOCATED IN COMMERCE CITY, CO AND SELLING DURING KERSEY, CO. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"FORT WORTH, TX",01/29/2026,2023,FREIGHTLINER,Cascadia126,Detroit DD15,425,Automatic,2.64,"256,000",,"$2,000.00","$70,000.00","$65,100.00","$74,500.00","2023 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, 256,000 Approximate Miles, ECM Reads 256,000 Miles, Detroit DD15 Engine, 425 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 231 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"FORT WORTH, TX",01/29/2026,2023,VOLVO,VNL 760,Volvo D13,405,Automatic,2.64,"487,000",,"$2,000.00",,$0.00,,"2023 VOLVO VNL 760 Conventional, 487,000 Approximate Miles, ECM Reads 487,000 Miles, Volvo D13 Engine, 405 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 219 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"FORT WORTH, TX",01/29/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"495,000",,"$2,000.00",,$0.00,,"2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 495,000 Approximate Miles, ECM Reads 495,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",01/29/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"495,000",,"$2,000.00",,$0.00,,"2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 495,000 Approximate Miles, ECM Reads 495,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
